Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
2014,Bangladesh,Ganges Brahmaputra Meghna,0.44140457928056376,-0.4565223105896258,-0.35283363473098517,-0.7157539670284132,0.10286414743989464,-0.7924276072049239,-0.8229565906063727,0.3370910574960869,-0.02692023401071616,-0.12351011540971181,1.3055252492786316,0.5941368221871044,-0.441481326,0.6734069413018354,-0.48918000920211896,0.39834413055608947,0.01885361079237877,-0.465262768,0.443575606,-0.189777094,0.624684464,0.013160221,-0.396994757,0.23941542799993842,0.69916874,-1.071701728,0.801530051,0.904983604,-0.05851402397073142,0.005256471,0.847126454971763,-0.198055529,0.8067573881736683,-0.19360412577035943,-0.29696920785852876,0.579329612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Bangladesh,Ganges Brahmaputra Meghna,0.48146694436632487,-0.4565223105896258,-0.35283363473098517,-0.7220553127615501,0.11660659552107643,-0.7715888179209456,-0.8977069966353689,0.39098099128234615,-0.110681406967522,-0.05916839054875932,1.308091445449223,0.5980252236931842,-0.393616607,0.6723022822530325,-0.5045352872833518,0.34924996633510474,0.01885361079237877,-0.40370408,0.397896929,-0.202834666,0.612303888,0.048070868,-0.361476598,0.2732527117092479,0.644105975,0.048841032,0.784158551,0.927820737,-0.09551358697205897,-0.411650229,0.8680006844904168,-0.177237011,0.960168057816475,-0.19360412577035943,-0.30100797179281025,0.525882126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Bangladesh,Ganges Brahmaputra Meghna,0.48146694436632487,-0.4565223105896258,-0.35283363473098517,-0.7220553127615501,0.11660659552107643,-0.7715888179209456,-0.8977069966353689,0.39098099128234615,-0.110681406967522,-0.05916839054875932,1.308091445449223,0.5980252236931842,-0.393616607,0.6723022822530325,-0.5045352872833518,0.34924996633510474,0.01885361079237877,-0.40370408,0.397896929,-0.202834666,0.612303888,0.048070868,-0.361476598,0.2732527117092479,0.644105975,0.048841032,0.784158551,0.927820737,-0.09551358697205897,-0.411650229,0.8680006844904168,-0.177237011,0.960168057816475,-0.19360412577035943,-0.30100797179281025,0.525882126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bangladesh,Ganges Brahmaputra Meghna,0.5830710275560363,-0.4565223105896258,-0.35283363473098517,-0.6924566704153184,0.13954364355366658,-0.7440299679743712,-0.6948985847229319,0.5326525184586983,-0.18811744254430063,-0.004180145804675955,1.3106392680835168,0.6018958478000594,-0.244331196,0.6711230121026113,-0.5136461869134344,0.31686791824604715,0.01885361079237877,-0.344532169,0.350737136,-0.206040983,0.65546365,0.20103188,-0.290380463,0.4269489647102519,0.699815286,0.331402156,0.829216154,0.976968432,-0.1335504760340415,-0.477938016,0.8887620056585047,-0.013802051,0.8616252005103286,-0.19360412577035943,-0.3103240864084008,0.424953628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bangladesh,Ganges Brahmaputra Meghna,0.5830710275560363,-0.4565223105896258,-0.35283363473098517,-0.6924566704153184,0.13954364355366658,-0.7440299679743712,-0.6948985847229319,0.5326525184586983,-0.18811744254430063,-0.004180145804675955,1.3106392680835168,0.6018958478000594,-0.244331196,0.6711230121026113,-0.5136461869134344,0.31686791824604715,0.01885361079237877,-0.344532169,0.350737136,-0.206040983,0.65546365,0.20103188,-0.290380463,0.4269489647102519,0.699815286,0.331402156,0.829216154,0.976968432,-0.1335504760340415,-0.477938016,0.8887620056585047,-0.013802051,0.8616252005103286,-0.19360412577035943,-0.3103240864084008,0.424953628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Bangladesh,Ganges Brahmaputra Meghna,0.5830710275560363,-0.4565223105896258,-0.35283363473098517,-0.6924566704153184,0.13954364355366658,-0.7440299679743712,-0.6948985847229319,0.5326525184586983,-0.18811744254430063,-0.004180145804675955,1.3106392680835168,0.6018958478000594,-0.244331196,0.6711230121026113,-0.5136461869134344,0.31686791824604715,0.01885361079237877,-0.344532169,0.350737136,-0.206040983,0.65546365,0.20103188,-0.290380463,0.4269489647102519,0.699815286,0.331402156,0.829216154,0.976968432,-0.1335504760340415,-0.477938016,0.8887620056585047,-0.013802051,0.8616252005103286,-0.19360412577035943,-0.3103240864084008,0.424953628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Bangladesh,Ganges Brahmaputra Meghna,0.6128459406895794,-0.4565223105896258,-0.35272674826194134,-0.6965249120609016,0.18037302243973313,-0.7365943916260813,-0.6819063045252988,0.580869832796673,-0.1661161135809386,-0.0009131900697731192,1.3130552436457346,0.6055753089192186,-0.262738856,0.6697186058664863,-0.5413984228525262,0.253862436534898,0.01885361079237877,-0.205006319,0.239074457,-0.212279972,0.748259287,0.280968631,-0.361482066,0.5083572476066976,0.663609757,0.854079556,0.791649972,0.930346808,-0.16697392978621453,-0.469836606,0.909410980997171,-0.030389326,1.0096393021223338,-0.19360412577035943,-0.3058638691081385,0.381275743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Bangladesh,Ganges Brahmaputra Meghna,0.6370721349204531,-0.4565223105896258,-0.33986395555874377,-0.6992666666104284,0.1931772883216484,-0.7411009190747339,-0.6687212022731064,0.6214096654717212,-0.18457697110561452,0.04502929499647795,1.315373861143954,0.6091149485396322,-0.29622397,0.668139525433556,-0.5627979877419618,0.19840224784206262,0.01885361079237877,-0.135164881,0.18262446,-0.213804609,0.707251652,0.379964224,-0.37730018,0.5888873877823282,0.66220896,0.321700485,0.776341348,0.905720258,-0.19827358736553283,-0.114166763,0.9299482618113379,0.019314051,0.763280840775254,-0.19360412577035943,-0.2987857717423403,0.203952165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Bangladesh,Ganges Brahmaputra Meghna,0.6370721349204531,-0.4565223105896258,-0.33986395555874377,-0.6992666666104284,0.1931772883216484,-0.7411009190747339,-0.6687212022731064,0.6214096654717212,-0.18457697110561452,0.04502929499647795,1.315373861143954,0.6091149485396322,-0.29622397,0.668139525433556,-0.5627979877419618,0.19840224784206262,0.01885361079237877,-0.135164881,0.18262446,-0.213804609,0.707251652,0.379964224,-0.37730018,0.5888873877823282,0.66220896,0.321700485,0.776341348,0.905720258,-0.19827358736553283,-0.114166763,0.9299482618113379,0.019314051,0.763280840775254,-0.19360412577035943,-0.2987857717423403,0.203952165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Bangladesh,Ganges Brahmaputra Meghna,0.6588448762622204,-0.4565223105896258,-0.33996968782015957,-0.7289623859709632,0.3041625895951591,-0.7180269886723394,-0.7863935285768728,0.6622100062444636,-0.17890884433935644,0.12112228692068236,1.3177517737173166,0.6127536630440236,-0.416893433,0.6666069684533271,-0.5567565002155884,0.1831184237819241,0.01885361079237877,-0.065012435,0.123897564,-0.209516692,0.74201046,0.424183624,-0.363833017,0.6649949832696598,0.688285584,-1.541020008,0.809890075,0.936871718,-0.22435077287209582,-0.038616158,0.9502708509744897,0.028688168,0.875686392258894,-0.19360412577035943,-0.29193075738150287,0.204190932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Bangladesh,Ganges Brahmaputra Meghna,0.6588448762622204,-0.4565223105896258,-0.33996968782015957,-0.7289623859709632,0.3041625895951591,-0.7180269886723394,-0.7863935285768728,0.6622100062444636,-0.17890884433935644,0.12112228692068236,1.3177517737173166,0.6127536630440236,-0.416893433,0.6666069684533271,-0.5567565002155884,0.1831184237819241,0.01885361079237877,-0.065012435,0.123897564,-0.209516692,0.74201046,0.424183624,-0.363833017,0.6649949832696598,0.688285584,-1.541020008,0.809890075,0.936871718,-0.22435077287209582,-0.038616158,0.9502708509744897,0.028688168,0.875686392258894,-0.19360412577035943,-0.29193075738150287,0.204190932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Bangladesh,Ganges Brahmaputra Meghna,0.6588448762622204,-0.4565223105896258,-0.33996968782015957,-0.7289623859709632,0.3041625895951591,-0.7180269886723394,-0.7863935285768728,0.6622100062444636,-0.17890884433935644,0.12112228692068236,1.3177517737173166,0.6127536630440236,-0.416893433,0.6666069684533271,-0.5567565002155884,0.1831184237819241,0.01885361079237877,-0.065012435,0.123897564,-0.209516692,0.74201046,0.424183624,-0.363833017,0.6649949832696598,0.688285584,-1.541020008,0.809890075,0.936871718,-0.22435077287209582,-0.038616158,0.9502708509744897,0.028688168,0.875686392258894,-0.19360412577035943,-0.29193075738150287,0.204190932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Bangladesh,Ganges Brahmaputra Meghna,0.6588448762622204,-0.4565223105896258,-0.33996968782015957,-0.7289623859709632,0.3041625895951591,-0.7180269886723394,-0.7863935285768728,0.6622100062444636,-0.17890884433935644,0.12112228692068236,1.3177517737173166,0.6127536630440236,-0.416893433,0.6666069684533271,-0.5567565002155884,0.1831184237819241,0.01885361079237877,-0.065012435,0.123897564,-0.209516692,0.74201046,0.424183624,-0.363833017,0.6649949832696598,0.688285584,-1.541020008,0.809890075,0.936871718,-0.22435077287209582,-0.038616158,0.9502708509744897,0.028688168,0.875686392258894,-0.19360412577035943,-0.29193075738150287,0.204190932,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Bangladesh,Ganges Brahmaputra Meghna,0.6880751692958896,-0.4565223105896258,-0.33996968782015957,-0.7213702640434448,0.3892348580641526,-0.7199016982157123,-0.6037019545578215,0.6908397990946616,-0.1673874774642443,0.151372167888446,1.3200887754609498,0.6163381624263219,-0.37439004,0.664976487842343,-0.5685756613762254,0.14435713451907362,0.01885361079237877,-0.039161651,0.097258542,-0.193575731,0.777023302,0.32178633,-0.403802342,0.7374885902637145,0.660053693,0.125241683,0.775472856,0.912981822,-0.23901957734374982,-0.021616916,0.9702611536139086,0.155942174,0.9298769969029161,-0.19360412577035943,-0.10061267194284765,0.16553605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Bangladesh,Ganges Brahmaputra Meghna,0.7217306252803355,-0.4565223105896258,-0.24124306609034485,-0.7403146977560698,0.49893720520944923,-0.6898375229949865,-0.33794897126297574,0.7380070236255515,-0.18433827779599732,0.17043082510154536,1.3223542583643686,0.6198208887662775,-0.292340112,0.6632143157204579,-0.5845205283699044,0.095409635767982,0.01885361079237877,0.000419022,0.061317487,-0.18309212,0.634584774,0.289092763,-0.209529109,0.767787560409046,0.704233302,0.023374157,0.821290431,0.928873177,-0.25084771141236367,-0.182251806,0.9898114874242125,0.057718104,0.85793568834116,-0.19360412577035943,-0.12067825986137223,0.158471733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Bangladesh,Ganges Brahmaputra Meghna,0.7493398076934529,-0.3540474637536316,-0.2067225358546746,-0.737479322161197,0.604630172507115,-0.6830816056751313,-0.5986475355756694,0.7813948567533902,0.041112875490294826,0.13382860218184106,1.3251848777623636,0.6241832411787505,-0.403785089,0.6622580684374095,-0.48496932094025824,0.20744777903064615,0.01864724935540962,0.113340598,-0.027472502,-0.192683605,0.635885346,0.405366026,-0.378950597,0.7943542515879538,0.682574584,-0.859477747,0.799250025,0.927925928,-0.2538175967537693,-0.194961856,1.0086593555023564,0.096907782,0.763638236358306,-0.19360412577035943,-0.26153715616120476,0.188168074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Bangladesh,Ganges Brahmaputra Meghna,0.7190797247493179,-0.28027427081620915,-0.08144261455424255,-0.5984528650058547,0.37872983594603504,-0.4729424437595524,0.030108328146193346,0.7594150167732299,0.2216663701434677,0.10654817073952043,0.7929102138427341,0.6293651605199969,-0.385272653,0.6620549046583576,-0.3923654777014532,0.3141889162571543,0.09055655427801518,0.117136112,-0.0484334,-0.141356617,0.715293041,0.281457786,-0.277268518,0.8204008369716493,0.77007141,-1.707160993,0.863850635,0.979178501,-0.2538175967537693,-0.012116488,1.0266745027088415,0.258592603,0.8378109447638227,-0.19360412577035943,-0.28931516227300796,0.187349016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1983,Bhutan,Ganges Brahmaputra Meghna,-0.4704258226425475,0.6182186522190135,-0.8531844413185719,0.836675373984148,-0.4799971313429857,0.5113769122128615,0.21773062626614145,-0.376477232152516,0.65879683172244,0.15636224286729147,-0.9443394437706585,-0.6118091610501827,0.335921432,-0.474846836888887,0.8798036949600391,3.707369332723864,-0.617010321021299,0.099821955,-0.057015588,-0.399853244,0.4724095,1.383792161,0.811954345,-0.27952639720524547,-0.00113646,0.499596176,0.001206373,-0.019479911,1.1537495348138822,1.844042817,-0.4972273184680605,1.308577513,0.4866136703251114,0.3572656540384456,-0.2795496826100492,0.495753495,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1984,Bhutan,Ganges Brahmaputra Meghna,-0.47030633760804863,0.9604249512691564,-0.9041667382331082,0.8588571492176665,-0.3606060724321933,0.48621296815250664,-0.08043845406781473,-0.3764542102646227,-0.022305585469137936,0.149392094075032,-0.9399342542415123,-0.6115318501725248,0.443559968,-0.4745534230635641,0.8503735459684889,3.675673885880868,-0.8339497260916205,-0.18985068,0.270061877,-0.358871447,0.475365971,1.248593454,0.752589428,-0.27952639720524547,-0.933253585,0.245057296,-0.803430737,-0.632989213,1.1182345114355994,1.811468986,-0.503928720696133,1.302213359,0.6993401749308539,0.8098515879707182,-0.4950318124806821,0.497585723,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1985,Bhutan,Ganges Brahmaputra Meghna,-0.47014015860461017,0.9692570187556152,-0.9142601570356664,0.901969782770505,-0.3306202574205472,0.5082427636004992,0.29718953002643966,-0.3764357115183073,-0.6985170112421193,0.1312003941025281,-0.9354563056982184,-0.6112490888035028,0.397077098,-0.4742618393828158,0.8162231313631205,3.6103859981773514,-0.8373180352926444,-0.284696337,0.413145353,-0.651553944,0.362828326,1.974583101,0.853192772,-0.27952639720524547,-0.954071825,0.91398737,-0.81650282,-0.639177343,1.0822622708841663,1.950688822,-0.49748117503077,1.353395514,0.6516036676871971,0.8428897921320401,-0.4947756465068132,0.509099377,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1986,Bhutan,Ganges Brahmaputra Meghna,-0.469616186135316,0.9555879341583975,-0.9022617222057336,0.8768243749279561,-0.43746591222142983,-0.8290476712552681,0.4365465559427844,-0.3762605955554786,0.2276144061539043,0.07397038625911248,-0.9308948332342057,-0.610961460617235,0.377546128,-0.4739711992067064,0.7831476571986062,3.572546625379789,-0.8210303715013084,-0.009135498,0.324425793,-0.758380384,0.888052675,1.74186757,0.842625715,-0.27952639720524547,-0.955580435,-0.131852553,-0.845383052,-0.683378593,1.0466228837757585,1.744947915,-0.5265855360864886,1.37369691,0.6391636806683518,0.8346734987336737,-0.4163694556966302,0.110287418,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1987,Bhutan,Ganges Brahmaputra Meghna,-0.46920097770328123,0.9478653508028079,-0.9071341651477598,0.8844328541780772,-0.4627814362101109,-0.8175957149988792,0.35924530159281226,-0.37593755542693846,-0.09570898445134543,0.0664524116695468,-0.9262569512799514,-0.6106678120859148,0.372889721,-0.47368327006658245,0.7475317237673362,3.528135355924707,-0.817460304345912,-0.003509553,0.326473581,-0.815960948,0.963384132,1.127075483,0.689683199,-0.27952639720524547,-0.890410239,-0.050358525,-0.7873186,-0.64831225,1.0105514137722327,1.811895419,-0.5261612857508172,1.321543286,0.64294585452559,0.7873675231805002,-0.43415236044137695,0.103409691,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1988,Bhutan,Ganges Brahmaputra Meghna,-0.46831643041104776,0.9506347910811666,-0.9121398893059919,0.8890910988318691,-0.3943779585228754,-0.8054251071264344,0.26431467194347147,-0.37575223396276347,0.23722950896183284,0.06413056209733291,-0.9215730243746958,-0.6103701685771967,0.326293413,-0.4734006881897171,0.7032858754433428,3.461777451235936,-0.8108417678940416,-0.00827258,0.326898748,-0.782554389,0.909489461,1.312041491,0.77470429,-0.27952639720524547,-0.853601001,0.880031541,-0.755398259,-0.610004523,0.9731702301733572,1.739110449,-0.5315368425984088,1.277926808,0.699580078076726,0.7412238751618838,-0.4434051896670472,0.115861969,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1989,Bhutan,Ganges Brahmaputra Meghna,-0.46885907758001255,0.9462852178269813,-0.9052462570845659,0.8847951918867157,-0.4471789546932264,-0.8638790542361736,0.26914107737329585,-0.3757990753782213,0.13566884014610509,0.06315684429023352,-0.9168504946022682,-0.6100708488915579,0.327459996,-0.47312477764182514,0.6568271567027799,3.396437690031823,-0.8216966128641177,-0.004995479,0.371855041,-0.784958894,0.959493086,0.603996718,0.76279475,-0.27952639720524547,-0.983036381,0.666109759,-0.865751276,-0.708425989,0.9352660813411865,1.740435603,-0.5275072250343279,1.271271882,0.6419535176092555,0.8949162881832322,-0.47158099843619605,0.107916514,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1990,Bhutan,Ganges Brahmaputra Meghna,-0.4685516340180789,0.96995196090401,-0.8920775428920018,0.868307142676109,-0.6094925811367976,-1.0009004161956137,0.013109061411252374,-0.3756552680367388,0.23107210095495614,0.08155884183528807,-0.912393137206586,-0.6097869124801788,0.307113313,-0.4728806506833852,0.5233460660734356,3.2048138170871967,-0.8367080411672668,0.293596155,0.062057532,-0.572642108,1.133818288,-0.068329233,0.574125558,-0.27952639720524547,-0.928426123,0.217892625,-0.797046662,-0.617666058,0.8996146994232754,1.766519508,-0.5223351627783281,0.722737695,0.6594673002266839,0.8235055607735625,-0.13136761272309272,0.049230692,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1991,Bhutan,Ganges Brahmaputra Meghna,-0.4696594337637723,0.9739832865610584,-0.9159229097285284,1.017490950965212,-0.7869355633067551,-0.8103427964634734,0.2789031565415258,-0.37595275815041185,0.38001202334202977,0.07401635594899982,-0.9094181541298549,-0.609596973837792,0.251676559,-0.47276697234371895,0.045542782022434544,2.5500133684542843,-0.8158371261386808,-1.305599507,1.958052769,-2.571282144,0.930686975,0.448314211,1.509597248,-0.2080176832684752,-0.963123263,0.475957014,-0.827750904,-0.65420573,0.8636137502967712,1.985581409,-0.5183466365987643,1.223151479,0.6853182727360876,0.8698567771453304,-0.9861480053309036,-0.24798199,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1992,Bhutan,Ganges Brahmaputra Meghna,-0.46961372792594286,0.954043093258179,-0.908198768492919,0.8150081787663486,-0.5386474382102654,-0.6703045829220083,0.531106957515707,-0.3759531704710077,0.5712874674034075,0.06420115337895932,-0.9156607303446306,-0.6099945108171144,0.258099254,-0.4733958399700021,-2.744067362453095,-1.3130950017894287,-0.8237052437557096,-1.296449867,1.9477293,-2.563068963,1.046449595,1.302745174,1.590769199,-0.14870320908375842,-0.991484331,0.204310281,-0.882471435,-0.740840323,0.8272606451899719,1.932500176,-0.48626340350559105,1.229656839,0.6001535165859084,0.8824991129691706,-0.9831272945090019,0.689832704,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1993,Bhutan,Ganges Brahmaputra Meghna,-0.4701322944403791,0.9741239474404007,-0.908198768492919,0.7958749322047942,-0.5157642978318462,-0.6500073520716686,0.594525695134024,-0.37604276047541574,0.3128646560662672,0.06379496133151927,-0.9222317926934199,-0.6104126865815604,0.224993096,-0.4740452886446604,-2.941233588214687,-1.5939365324588484,-0.8410682583258057,-1.281577565,1.935516021,-2.562910323,1.027341795,1.427259007,1.213874528,-0.21499373715135528,-0.962519885,-0.131852553,-0.820758874,-0.631515787,0.7915919849306532,1.987607491,-0.4787627822678385,1.115723198,0.6339932826868735,0.8679849574218559,-0.9740786379531767,0.694532266,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1994,Bhutan,Ganges Brahmaputra Meghna,-0.46928695724563474,0.9750145525933726,-0.908198768492919,0.7977121915277621,-0.6513954688584063,-0.650428821843674,0.6003953600232008,-0.37583605498820805,-0.025082667209469098,0.06985547123348346,-0.8949762751096146,-0.6104155792012907,0.178323072,-0.4741802425662648,-0.9127817815865182,1.2212963523653364,-0.8402245637149566,-1.275167746,1.926879824,-2.552983698,1.329249798,2.312210319,1.124524265,-0.07589159861542914,-0.938080938,-0.990935345,-0.828662937,-0.676895769,0.7534914784420974,2.209757529,-0.4855942702320303,1.338691356,0.5221569381396551,0.8488569887424636,-0.9791032243669229,-0.065095894,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1995,Bhutan,Ganges Brahmaputra Meghna,-0.46915528926004657,0.9735310205150108,-0.9112272624540816,1.025577409170929,-0.6536341402303993,-0.6772164945999228,0.42245024139622317,-0.375638422326342,0.1918973404536153,0.06583828035998764,-0.897126564922598,-0.610533300965883,0.211299659,-0.47445901660394246,-1.5155172785534872,0.39618362723782685,-0.8339227245242896,-1.257113076,1.912102692,-2.552847513,1.114163248,1.837632275,1.683331383,-0.07716520756212593,-0.961614763,-1.1742968,-0.819846852,-0.646249544,0.7138275508502379,2.156071921,-0.4977458927699338,1.286175728,0.6241418386967883,0.8783753224494913,-0.9813662551040433,0.095892437,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1996,Bhutan,Ganges Brahmaputra Meghna,-0.4690614570722729,0.993755746312,-0.908198768492919,1.0289313812465535,-0.7710458590961,-0.6591474940644826,0.3388853439769556,-0.3755574897903339,0.13650652935347504,0.077720642296007,-0.8968637801124304,-0.610518839213733,0.303099624,-0.47458033533941335,-0.8749091138423859,1.2828412805346714,-0.8282491661839011,-1.240550356,1.891099828,-2.531397217,0.876168619,1.017225557,1.789998381,-0.1433197169764446,-0.941399901,0.160167699,-0.808902779,-0.639766677,0.6724484058974444,2.154161234,-0.4952073867390583,1.02781587,0.5946750139357831,0.8656600595101854,-0.9843857938135727,-0.090419125,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
