Year,Country,Basin,"Agriculture, forestry, and fishing, value added (current US$)",Annual freshwater withdrawals (industry),Armed forces personnel (total),Electricity production from hydroelectric sources (% of total),Energy imports net percent of energy use,Energy use per capita kg oil equivalent,Food exports,GDP,Inflation,Military expenditure (current USD),Population density people per sq km land area,Population(total),Regulatory quality,Rural population,Rural population growth (annual %),Urban population growth (annual %),Annual freshwater withdrawals (agriculture),Employment in Services (% of total employment),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Food imports,GDP per capital index,Government effectiveness,Individuals using the Internet (% of population),Max temp,Mean SPEI,Mean temp,Min temp,Mortality rate infant (per 1000 live births),Political stability and absence of violence terrorism,Population in largest city,Rule of law estimate,Sum rain,Sum snow,Unemployment,voice and accountability,Conflict,is_missing__Population(total),is_missing__Population in largest city,is_missing__Rural population,is_missing__Rural population growth (annual %),is_missing__Urban population growth (annual %),is_missing__Employment in Services (% of total employment),is_missing__Employment in industry (% of total employment),is_missing__Employment in agriculture (% of total employment),is_missing__Unemployment,"is_missing__Agriculture, forestry, and fishing, value added (current US$)",is_missing__GDP,is_missing__GDP per capital index,is_missing__Energy use per capita kg oil equivalent,is_missing__Annual freshwater withdrawals (industry),is_missing__Annual freshwater withdrawals (agriculture),is_missing__Individuals using the Internet (% of population),is_missing__Armed forces personnel (total),is_missing__Military expenditure (current USD),is_missing__Food imports,is_missing__Food exports,is_missing__Inflation,is_missing__Electricity production from hydroelectric sources (% of total),is_missing__Mortality rate infant (per 1000 live births),is_missing__Population density people per sq km land area,is_missing__Energy imports net percent of energy use,is_missing__voice and accountability,is_missing__Political stability and absence of violence terrorism,is_missing__Government effectiveness,is_missing__Regulatory quality,is_missing__Rule of law estimate,is_missing__Mean SPEI,is_missing__Mean temp,is_missing__Min temp,is_missing__Sum snow,is_missing__Sum rain,is_missing__Max temp
2016,Afghanistan,Aral Sea,-0.12161409,-0.479616503,-0.131020195,2.082417862,-0.196848737,-0.377405819,3.305149392,-0.139595672,-0.230141873,-0.279938017,-0.272647951,-0.076024336,-0.968560022,0.044401416,0.739280766,0.514866375,1.108245044,-0.380360159,0.442810015,-0.386598129,1.635224684,-0.731659007,-1.192319594,-0.359958069,-0.698063228,0.189118755,-0.722634492,-0.781483305,0.727098272,-2.338726752,-0.485518148,-1.406496424,-0.452084567,0.756889578,0.745462792,-0.210386754,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017,Afghanistan,Aral Sea,-0.114644032,-0.479616503,-0.131020195,2.055929786,-0.193539432,-0.373165005,4.353115952,-0.137939432,-0.182830275,-0.279436662,-0.264789807,-0.068575487,-1.000518129,0.051703195,0.86443116,0.737043543,1.108245044,-0.271130757,0.422261483,-0.583602896,3.569485718,-1.135939714,-1.338831534,-0.273917605,-0.737039957,0.500638675,-0.762505977,-0.832261382,0.665260939,-2.51495677,-0.472543586,-1.502238558,-0.586141019,0.801364275,0.967069899,-0.144717073,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,Afghanistan,Aral Sea,-0.137968112,-0.479616503,-0.198999811,1.919806687,-0.14617793,-0.370680134,3.965839259,-0.139760477,-0.530424141,-0.278832251,-0.256408613,-0.060631005,-0.692377132,0.05943677,0.904473732,0.844437244,1.108245044,-0.306908039,0.43626314,-0.539966134,3.166015128,-1.751126223,-1.516196078,-0.160344193,-0.749459583,-1.775166598,-0.780810881,-0.847165616,0.606678202,-2.459847199,-0.459242553,-1.678477906,-0.58384741,0.716535022,0.969600142,-0.168154708,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019,Afghanistan,Aral Sea,-0.117258984,-0.479616503,-0.19207973,2.065610344,-0.144157552,-0.374349808,3.815382692,-0.137819791,-0.39647679,-0.276272556,-0.247558422,-0.052242048,-0.658897145,0.067539556,0.930865962,0.927745998,1.108245044,-0.353896429,0.479616309,-0.554381526,2.125729544,-1.736267987,-1.542924795,-0.132811245,-0.785727664,0.477590651,-0.796985745,-0.853166082,0.551350062,-2.325967211,-0.445429999,-1.764969514,-0.490237375,0.869835042,0.967280753,-0.166790685,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,Afghanistan,Aral Sea,-0.090077433,-0.479616503,-0.345407008,1.995261964,-0.065183101,-0.373533799,3.363639436,-0.134812381,-0.132811581,-0.271442651,-0.237914928,-0.043100952,-1.036365302,0.076340253,1.004871159,1.07447037,1.108245044,-0.433270011,0.529977922,-0.513019074,1.779291632,-1.91744443,-1.685275424,-0.153460956,-0.885151195,0.751936366,-0.885048993,-0.943043812,0.499276518,-2.392549821,-0.430909393,-1.910774042,-0.560462096,0.969882153,1.07797888,-0.267017941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021,Afghanistan,Aral Sea,-0.118558712,-0.479616503,-0.187956855,1.691569386,-0.137215444,-0.399077829,1.608267687,-0.149624796,-0.170264336,-0.271562791,-0.23050914,-0.0360809,-0.930162812,0.082698572,0.601180189,0.549810698,1.108245044,-0.434114326,0.5284543,-0.506664322,1.569816339,-1.747873744,-1.776218395,-0.170669049,-0.689276973,-1.055473922,-0.74746266,-0.847036635,0.443948378,-2.148351974,-0.415478936,-1.985593594,-0.674376298,0.74924334,1.137861295,-0.953543264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022,Afghanistan,Aral Sea,-0.116292311,0.294839788,-0.113022557,1.276801867,-0.290292824,-0.30137625,2.640955862,-0.149008009,0.515277878,-0.105108129,-0.225909951,-0.031721525,-0.875505215,0.086063489,0.138245164,-0.067583573,0.480051845,-0.41133529,0.508873249,-0.503796916,1.466152051,-1.329599386,-2.098796539,-0.146577719,-0.691258902,-1.254727768,-0.713981253,-0.77916057,0.391874834,-2.183221288,-0.398984915,-1.630677043,-0.588574026,0.672311707,1.581918924,-1.212871798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2023,Afghanistan,Aral Sea,-0.090619346,0.255031702,-0.150725464,1.397389012,-0.319166141,-0.275892014,2.055705931,-0.142103549,-0.951619914,0.953220937,-0.226792851,-0.025119764,-0.868129656,0.091729926,0.471633436,0.453639754,0.518722974,-0.392623385,0.501921894,-0.527687873,0.27381572,-1.488715248,-2.263559481,-0.129369626,-0.648516651,-1.392272225,-0.698938047,-0.794193947,0.339801291,-2.102449468,-0.381319542,-1.614016299,-0.653530257,0.661973194,1.558935674,-1.352065316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1983,China,Aral Sea,1.56367733,0.479200689,4.485409739,0.176510061,-0.250342783,-0.199242377,0.286305028,0.414019533,0.425689669,0.481060528,0.016704492,7.374900492,-0.030374786,8.65215295,-0.056719164,1.264390128,0.417057846,-0.742972527,0.45515767,0.527136904,-0.592773023,0.384715029,0.072533915,-0.73853611,-0.064902885,0.341001701,-0.025022812,0.006536698,0.134761712,0.259784352,-0.113774857,-0.049532822,0.392827542,-0.278495845,-0.349942701,-0.662032585,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
1984,China,Aral Sea,1.727645504,0.371223702,4.48416616,0.208717893,-0.253021542,-0.178227134,0.24013061,0.489435681,0.397897834,0.507675578,0.024169929,7.476759983,-0.272238153,8.694047653,-0.134880594,1.156028669,0.399554683,-0.712431867,0.430334572,0.551698546,-0.489186788,0.661487172,0.047701376,-0.73853611,-2.808505191,-1.031682303,-2.828697082,-2.78333203,0.111979537,0.140713195,-0.078829069,-0.087085617,-0.94473311,2.639790875,-0.399258738,-0.736596234,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1985,China,Aral Sea,1.834481915,0.442982016,4.722534446,0.114583114,-0.268017848,-0.173410171,0.041128624,0.619463582,0.546652969,0.669675703,0.032022031,7.583895215,-0.232938274,8.738441069,-0.122275423,1.169091639,0.35559767,-0.851709864,0.795772954,0.275056945,-1.209382667,1.190386394,0.039166458,-0.73853611,-2.845213774,0.207705867,-2.865684158,-2.890888457,0.098961151,0.360366534,-0.042608868,-0.057269289,-0.929977691,2.971221314,-0.421386619,-0.744688484,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1986,China,Aral Sea,1.682948631,0.513588839,4.335991628,0.112256578,-0.27234745,-0.163718462,0.030163198,0.596058423,0.486393589,0.685359364,0.040722028,7.702599394,-0.227863422,8.792070411,-0.073169158,1.238605955,0.312282552,-0.857611068,0.795681407,0.280165607,-1.166199373,1.039628671,0.038183231,-0.73853611,-2.91863072,1.033964738,-2.902671012,-2.855036243,0.098961151,0.347531827,-0.004913265,-0.056045692,-0.887094849,3.083232834,-0.427704424,-0.767010249,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1987,China,Aral Sea,1.48519933,0.583100946,4.598441795,0.131692354,-0.261092084,-0.146991758,0.190033052,0.523242856,-0.002402223,0.615798455,0.050247906,7.832571049,-0.213773485,8.854055978,-0.029693018,1.30420952,0.26963884,-0.867797797,0.804471263,0.26541301,-0.736146127,0.994092611,0.017923268,-0.73853611,-2.91863072,2.273352859,-2.902671012,-2.890888457,0.102215747,0.390568097,0.034264627,-0.048681826,-0.877872797,3.451488877,-0.446575545,-0.760483585,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1988,China,Aral Sea,1.652178291,0.651543627,4.584939496,0.121991671,-0.269434028,-0.128314884,0.069422647,0.627265172,0.922797508,0.680372562,0.059967031,7.965180575,-0.202511998,8.914445694,-0.040549046,1.292453689,0.227650667,-0.870816056,0.800920808,0.289623792,-1.038682302,1.192646997,0.039019914,-0.73853611,-2.808505191,1.447094112,-2.828697082,-2.855036243,0.10872494,0.388921756,0.075040702,-0.223224226,-0.949344136,3.02185652,-0.494497713,-0.76491757,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1989,China,Aral Sea,1.813857225,0.718941304,4.722534446,0.10456037,-0.271158698,-0.125594974,0.055164327,0.71828463,0.877553988,0.723338884,0.069368582,8.093456456,-0.193477737,8.965826084,-0.090794708,1.213714449,0.186304073,-0.850634113,0.794487517,0.293523295,-1.068736994,0.981453491,0.06015206,-0.73853611,-2.992047886,-0.205423556,-3.050619094,-3.070149097,0.10872494,0.452837221,0.117303659,-0.245555334,-0.956721893,3.173762138,-0.725745362,-0.763955274,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1990,China,Aral Sea,2.061160024,0.785317846,4.17978234,0.140307773,-0.273243706,-0.092819,-0.049837446,0.754692413,-0.336550636,0.603205921,0.078502219,8.218077002,-0.180627933,9.008748528,-0.137271313,1.148481424,0.145583826,-0.729312546,0.465848245,0.36975239,-1.096269865,0.636459669,0.085394354,-0.73853611,-2.661671299,1.447094112,-2.717736075,-2.675775603,0.10872494,0.403264879,0.161287985,-0.250186099,-0.920755639,2.297619789,-0.693595105,-0.725159199,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1991,China,Aral Sea,1.970485336,1.147197313,3.772719448,0.081690216,-0.266920123,-0.116392345,0.010163267,0.8145052,-0.296244332,0.59196551,0.087116602,8.335612981,-0.250288322,9.02492201,-0.280102941,1.353406264,0.027474996,-1.534505869,1.270800303,-0.060116314,-1.103138357,0.799953281,0.102523207,-0.75381336,-2.845213774,1.447094112,-2.902671012,-2.890888457,0.095706554,0.782091369,0.221340312,-0.167010918,-0.915683443,2.943602111,-0.891393512,-0.753888426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1992,China,Aral Sea,1.944561815,1.497218036,3.718444305,0.054672838,-0.2521141,-0.105024122,-0.048710488,0.928929661,-0.072711598,0.813365801,0.094954936,8.442559794,0.332000374,9.024583493,-0.367815075,1.229494368,-0.086763422,-1.474955823,1.206005385,-0.01354123,-1.0935952,1.22618887,0.381294252,-0.734728384,-2.881922357,0.620835327,-2.902671012,-2.890888457,0.076178976,0.767795521,0.284625879,0.440211379,-0.956260723,3.302651753,-0.891393512,-0.716513103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1993,China,Aral Sea,1.820439868,1.835953568,3.542050091,0.071041904,-0.216805785,-0.079443623,-0.086280842,0.975739668,0.587035467,0.823879421,0.102395511,8.54408013,0.307350744,9.013836815,-0.423096326,1.142775165,-0.197318633,-1.382295496,1.092601207,0.095082653,-1.389114555,1.697390762,0.534095335,-0.738530268,-2.845213774,0.620835327,-2.865684158,-2.855036243,0.043633011,0.955567905,0.350999887,0.486881919,-0.953955259,2.937464664,-0.823920368,-0.704921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1994,China,Aral Sea,2.397620518,1.89950788,3.406362234,0.06879726,-0.234003762,-0.059243251,-0.142993076,1.287806382,1.357922783,0.597835776,0.109794682,8.645035208,0.084114965,8.997435734,-0.453254753,1.103680994,-0.279981361,-1.263071675,0.979151662,0.141568819,-1.166439229,1.335867981,0.081889959,-0.738495871,-2.771796828,1.447094112,-2.828697082,-2.855036243,0.004577853,1.04578306,0.420899028,-0.177966457,-0.948883062,3.012650119,-0.779641118,-0.682127902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1995,China,Aral Sea,3.210764907,1.962230356,5.034616516,0.095248083,-0.230504839,-0.022731814,-0.275285881,1.732501448,0.761331445,0.826137314,0.116987392,8.743163996,0.476582801,8.973294962,-0.494701805,1.04318563,-0.361562417,-1.143957615,0.865741489,0.188199768,-0.786303225,1.201773291,0.478811492,-0.738365765,-2.771796828,0.620835327,-2.865684158,-2.855036243,-0.040986498,1.032056386,0.494411639,0.357755947,-0.938277596,2.691960788,-0.75855576,-0.650081345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1996,China,Aral Sea,3.76083317,2.024137414,5.041400909,0.049621353,-0.228587363,-0.012068601,-0.278169307,2.073174277,0.083846935,0.997523517,0.124000597,8.838843333,0.502251157,8.941569629,-0.535644563,0.991544299,-0.442082425,-1.064505917,0.773938445,0.265721817,-0.946034774,1.053079357,0.259748828,-0.738085269,-2.91863072,1.860223609,-2.902671012,-2.890888457,-0.089805445,1.063694636,0.5718338,0.188498934,-0.769051791,3.342546311,-0.733253331,-0.663812062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,China,Aral Sea,3.880413227,2.085244369,4.369746018,0.045182725,-0.200931007,-0.018785581,-0.358238356,2.330629315,-0.357792809,1.126650877,0.130919211,8.933241418,0.48129272,8.904257375,-0.566267264,0.936969168,-0.52156201,-1.038046423,0.741537475,0.296790908,-1.07103017,0.822970693,0.450326766,-0.737421021,-2.661671299,0.207705867,-2.754723151,-2.819184029,-0.141878989,0.780891164,0.65303422,0.216251657,-0.973321703,2.308360436,-0.71005948,-0.725162281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1998,China,Aral Sea,3.999993284,2.145566812,4.61398416,0.062194216,-0.206293006,-0.021677854,-0.395929748,2.517869343,-0.642245455,1.247437463,0.137470456,9.022627549,0.500804117,8.857046565,-0.620561262,0.866645838,-0.600021796,-1.018173304,0.736094618,0.265844874,-1.111698118,0.737574669,0.490570929,-0.732719753,-2.661671299,1.447094112,-2.717736075,-2.78333203,-0.200461725,0.670610139,0.738547247,0.300799347,-0.892167046,2.216296426,-0.707950902,-0.770116489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,China,Aral Sea,3.976077273,2.205120057,4.61398416,0.020466583,-0.191326218,-0.015451014,-0.440670901,2.6739027,-0.692451992,1.559527178,0.143436265,9.1040247,0.443328924,8.797655116,-0.688123123,0.769806938,-0.677480186,-1.004924558,0.752285192,0.18827084,-1.215121819,0.652525475,0.523476281,-0.714169444,-2.808505191,1.033964738,-2.828697082,-2.78333203,-0.262299059,0.854759471,0.828481074,0.231840737,-0.911072417,2.889898412,-0.705842366,-0.742889537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2000,China,Aral Sea,4.023909296,2.263918041,4.736103231,0.01950924,-0.168337011,-0.000663368,-0.483227954,2.985969413,-0.552666317,1.71939435,0.148911073,9.178714123,0.422336398,8.727589677,-0.748735026,0.685006406,-0.753956853,-0.99559962,0.743444514,0.1918125,-1.203061635,0.584591727,0.552084866,-0.677275276,-2.771796828,-0.205423556,-2.828697082,-2.855036243,-0.324136392,0.914998347,0.923197563,0.236617411,-0.965943945,2.289947634,-0.703733831,-0.69537775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,China,Aral Sea,4.239153399,2.333086458,4.600415374,0.089962058,-0.206291113,0.015934957,-0.490322121,3.350047245,-0.522994433,2.11146974,0.153996211,9.248090121,0.390108964,8.621623232,-0.950562161,0.972956549,-0.807844372,-0.951963004,0.746913899,0.079556022,-1.226467638,0.798383509,0.563040688,-0.647677401,-2.661671299,-1.031682303,-2.717736075,-2.747479816,-0.395737514,0.77121566,1.001944518,0.226271809,-0.955338576,2.181005528,-0.5898729,-0.770546931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
2002,China,Aral Sea,4.454397502,2.402037568,4.546140232,0.049882886,-0.188112111,0.053182073,-0.518316947,3.688119518,-0.638952034,2.448994495,0.158719115,9.312529533,0.068957162,8.492239809,-1.089277542,1.070108374,-0.861562453,-0.892392965,0.746913899,-0.060082019,-1.292695104,0.859985826,0.607138319,-0.580221643,-2.661671299,1.033964738,-2.754723151,-2.78333203,-0.467338637,0.75881581,1.07322505,0.235127466,-0.935972131,2.200952577,-0.497097327,-0.989687072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,China,Aral Sea,4.669642083,2.470772475,4.51900266,-0.027666158,-0.167470358,0.146472838,-0.56052058,4.182225147,-0.490352864,2.70829189,0.163138281,9.372823719,0.330371607,8.353948561,-1.151013084,0.986176719,-0.915112366,-0.846014145,0.698277365,-0.029057775,-1.244369302,1.239737116,0.569420082,-0.525155794,-2.881922357,1.447094112,-2.865684158,-2.96259267,-0.535685163,0.443385554,1.14704225,0.176329512,-0.782884965,3.132333333,-0.425407111,-0.875158446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,China,Aral Sea,5.817609915,2.539292145,4.525787053,0.008592101,-0.1195162,0.251103262,-0.625472448,4.96239193,-0.274832142,3.13992097,0.167377859,9.430668454,0.393176738,8.20870081,-1.20421576,0.913871065,-0.968494745,-0.75996654,0.579496439,0.110515091,-1.218266403,1.489159768,0.627417094,-0.48729799,-2.881922357,1.860223609,-2.865684158,-2.890888457,-0.607286286,0.675154016,1.223593461,0.123391455,-0.838217664,3.247413347,-0.444383933,-0.805171236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,China,Aral Sea,6.128518303,2.607597682,4.525787053,0.003540585,-0.123928814,0.337185538,-0.645713225,5.846580951,-0.438506246,3.582866258,0.171600893,9.488287086,0.615858593,8.059490578,-1.242216449,0.848676218,-1.02170959,-0.707039742,0.466072441,0.31233461,-1.288147823,1.324530598,0.580119147,-0.445310209,-2.91863072,1.447094112,-2.939658088,-2.96259267,-0.669123619,0.52777427,1.302650679,0.017752923,-0.856661865,3.172227891,-0.438058326,-0.85884844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,China,Aral Sea,6.750334601,2.657699253,4.322255268,-0.016799362,-0.10291031,0.423690507,-0.672017911,7.068842245,-0.448653469,4.368356378,0.175633294,9.54330553,0.513580616,7.910449439,-1.257083411,0.702884654,-1.043769738,-0.654058394,0.34726667,0.529488648,-1.34255521,1.269320078,0.851844239,-0.377166162,-2.698379661,0.207705867,-2.680748999,-2.711627602,-0.724451759,0.476991453,1.38463236,-0.063422652,-0.907383538,2.440319005,-0.457035148,-1.206486887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,China,Aral Sea,8.472287425,2.793926211,3.345302698,-0.029481172,-0.08754669,0.499482867,-0.683629729,9.175292559,-0.195550737,5.336977042,0.179425484,9.595045479,0.547880524,7.758780164,-1.289672578,0.588162453,-1.122712199,-0.640826066,0.250024172,0.777864318,-1.264367931,1.329505011,1.052385253,-0.187877141,-2.661671299,-0.205423556,-2.717736075,-2.747479816,-0.776525303,0.529370257,1.469531075,0.103915652,-0.991765904,1.998411753,-0.473903434,-1.167658876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,China,Aral Sea,10.9356366,2.734567783,3.345302698,0.03380819,-0.076862204,0.524321267,-0.699052149,11.95788586,-0.106971531,6.851505713,0.183165089,9.646070188,0.568399831,7.603202482,-1.331846326,0.533916177,-1.105746857,-0.587858355,0.185213645,0.839913894,-1.112941248,1.52605281,1.052048978,0.039269683,-2.698379661,-1.031682303,-2.754723151,-2.78333203,-0.81883509,0.539275478,1.557574288,0.296931122,-0.919833395,2.214762179,-0.423298576,-1.137188832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,China,Aral Sea,11.53353689,2.679557698,3.426715413,0.024535426,-0.023399611,0.595859453,-0.667349808,13.31017651,-0.638647812,8.461839086,0.186813578,9.695849822,0.459154885,7.444514209,-1.371089757,0.466646862,-1.091200222,-0.528286264,0.104188779,0.933068562,-1.089271155,1.861524785,0.940331637,0.256091652,-2.91863072,-0.205423556,-2.902671012,-2.890888457,-0.857890215,0.594083312,1.648499956,0.322989493,-0.965943945,3.058682124,-0.395887611,-1.139529719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,China,Aral Sea,13.35115376,2.788281476,3.426715413,0.042404149,0,0.718808089,-0.677708434,15.91073245,-0.326718923,9.313962008,0.190373751,9.744424325,0.427819428,7.28222092,-1.41560696,0.408583524,-1.155073267,-0.495214248,0.028614008,1.072683481,-1.133546884,1.994251152,0.938179857,0.441939054,-2.698379661,1.447094112,-2.717736075,-2.747479816,-0.893690776,0.321710755,1.742788398,0.307662141,-0.780579404,2.560002219,-0.43594979,-1.110645572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,China,Aral Sea,16.34065519,2.769766659,3.426715413,-0.02842493,0.017615949,0.810879989,-0.673665742,19.75955525,-0.136646371,11.03664418,0.194422695,9.799668873,0.512553885,7.131944275,-1.358277371,0.315956298,-1.159046231,-0.422360443,-0.074049257,1.196874963,-1.128459451,2.013237982,0.925494978,0.579603796,-2.698379661,0.207705867,-2.754723151,-2.747479816,-0.926236741,0.394694657,1.828370042,0.338342477,-0.91706676,2.368202043,-0.431732719,-1.050500815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,China,Aral Sea,18.37351616,2.662229859,3.491845584,0.051514158,0.045997766,0.853006167,-0.681357546,22.36011119,-0.371133086,12.84999383,0.199479778,9.868668033,0.478017121,6.993979245,-1.294945022,0.321064921,-1.040293156,-0.395898103,-0.138817819,1.320934853,-1.018228283,1.961984677,0.820394131,0.717268538,-2.955339303,0.207705867,-2.97664533,-2.998444884,-0.958782706,0.4786474,1.910433307,0.18883449,-0.905539147,3.126195886,-0.425407111,-1.050966415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,China,Aral Sea,20.23896506,2.597205449,3.491845584,0.034314733,0.057927687,0.891031295,-0.68382112,25.14270605,-0.371011143,14.572676,0.204478831,9.936875831,0.413217167,6.853830418,-1.327961949,0.263314226,-1.026725452,-0.237017811,-0.257656319,1.28994661,-1.004758766,1.973910018,0.788839005,0.837725188,-2.698379661,-0.205423556,-2.791710006,-2.890888457,-0.984819445,0.472002673,1.99464072,0.220662881,-0.927672227,2.487885257,-0.42119004,-1.041972379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,China,Aral Sea,21.41084962,2.527935484,3.491845584,0.081172657,0.061215765,0.920170419,-0.684158696,27.63923976,-0.426901085,16.20469069,0.209240422,10.00184282,0.413592435,6.709302473,-1.378115107,0.196737851,-1.024016354,-0.098046916,-0.360265412,1.258997162,-0.958044823,1.904852356,1.343247713,0.909999177,-2.771796828,-1.031682303,-2.828697082,-2.926740456,-1.01085625,0.500139609,2.081405062,0.432638388,-0.937816522,2.464869255,-0.414864433,-1.021326159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
